author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Hosain, Attia",Sunlight on a Broken Column,419,157,158,1,Everything had gone well. Speeches had been made;,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,429,Principal,Unknown,NA,158,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Principal, Unknown in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,431,Chatterjee,Nita,NA,123,Female,Single,Hindu,Nominal,NA,NA,NA,NA,NA,Present,"Chatterjee, Nita in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,433,Waheed,Nadira,NA,125,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Waheed, Nadira in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,434,Davis,Joan,NA,126,Female,Single,Christian,Nominal,NA,NA,NA,NA,NA,Present,"Davis, Joan in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,317,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Laila in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,University in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,435,Unknown,Romana,NA,159,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unknown, Romana in Sunlight on a Broken Column",University,Public,Unknown,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,427,22,21,5819
"Pritam, Amrita",Pinjar,437,25,25,2,Kammo fell on a heap of rubble,Field in Pinjar,NA,NA,NA,NA,NA,NA,NA,399,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unknown, Kammo in Pinjar",Field,Public,Unknown,NA,CREATED,NA,Chatto Village: Field,NA,Pakistan,POINT(73.48647 32.576798),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,2824,3110,35,36
"Pritam, Amrita",Pinjar,437,25,25,2,Kammo fell on a heap of rubble,Field in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Field,Public,Unknown,NA,CREATED,NA,Chatto Village: Field,NA,Pakistan,POINT(73.48647 32.576798),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,2824,3110,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,399,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unknown, Kammo in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,445,Shaikh,Javed,NA,21,Male,Single,Muslim,NA,NA,NA,NA,NA,Pakistan,Present,"Shaikh, Javed in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,449,25,25,4,Hamida again massaged Kammo’s foot,Rashida's home in Pinjar,NA,NA,NA,NA,NA,Interpersonal,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,449,25,25,4,Hamida again massaged Kammo’s foot,Rashida's home in Pinjar,NA,NA,NA,NA,NA,Interpersonal,NA,399,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unknown, Kammo in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,450,26,27,1,One early morning Kammo came while,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,450,26,27,1,One early morning Kammo came while,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,399,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unknown, Kammo in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,399,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unknown, Kammo in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,443,Kammo’s Aunt,Unknown,NA,25,Female,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Kammo’s Aunt, Unknown in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,457,27,27,3,Occasionally Hamida called on Rahima’s two wives,Rahima's house in Pinjar,NA,NA,NA,NA,NA,Interpersonal,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rahima's house,Private,Muslim,NA,CREATED,NA,Sakar Village: Rahima's Home,TRUE,Pakistan,POINT(73.544458 32.542291),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,458,3115,35,36
"Pritam, Amrita",Pinjar,457,27,27,3,Occasionally Hamida called on Rahima’s two wives,Rahima's house in Pinjar,NA,NA,NA,NA,NA,Interpersonal,NA,455,Rahima's Wives,Unknown,NA,27,Female,Group.Female-dominant,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Rahima's Wives, Unknown in Pinjar",Rahima's house,Private,Muslim,NA,CREATED,NA,Sakar Village: Rahima's Home,TRUE,Pakistan,POINT(73.544458 32.542291),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,458,3115,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,519,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unknown, mad-woman's child in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,445,Shaikh,Javed,NA,21,Male,Single,Muslim,NA,NA,NA,NA,NA,Pakistan,Present,"Shaikh, Javed in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,519,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unknown, mad-woman's child in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,519,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unknown, mad-woman's child in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,527,Unkown,Hindus of Sakkar,NA,37,Unknown,Faction,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unkown, Hindus of Sakkar in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,537,Unknown,water-carrier's woman,NA,38,Female,Group.Female-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,"Unknown, water-carrier's woman in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,527,Unkown,Hindus of Sakkar,NA,37,Unknown,Faction,Hindu,NA,NA,NA,NA,NA,NA,Present,"Unkown, Hindus of Sakkar in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,519,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unknown, mad-woman's child in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,538,42,43,2,The water-carrier’s wife took the foundling from Hamida’s arms,Rashida's home in Pinjar,NA,NA,NA,NA,NA,Interpersonal,Religion,537,Unknown,water-carrier's woman,NA,38,Female,Group.Female-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,"Unknown, water-carrier's woman in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,538,42,43,2,The water-carrier’s wife took the foundling from Hamida’s arms,Rashida's home in Pinjar,NA,NA,NA,NA,NA,Interpersonal,Religion,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,541,43,43,2,Hamida beat her head against the wall and shed bitter tears,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,542,44,44,1,The next morning three men,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,542,44,44,1,The next morning three men,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,543,Unknown,Three men,NA,44,Male,Group.Male-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,"Unknown, Three men in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,544,45,45,1,A week later the villager saw the foundling,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,544,45,45,1,A week later the villager saw the foundling,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Religion,540,Unknown,villages,NA,43,Unknown,Group,Unknown,Speculation,NA,NA,NA,NA,NA,Present,"Unknown, villages in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,554,47,47,1,The sound of pipes and drums came to her ears and all at once the palanquin,Rattoval in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rattoval,Geographical reference,Unknown,Speculation,CREATED,NA,Rattoval Village,NA,Pakistan,POINT(75.67175 30.745563),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,559,281,35,36
"Pritam, Amrita",Pinjar,560,48,48,1,The servant arranged the baggage,Rattoval in Pinjar,NA,NA,NA,NA,NA,NA,NA,561,Unknown,Holy One,NA,45,Male,Single,Unknown,Speculation,NA,NA,NA,NA,NA,Present,"Unknown, Holy One in Pinjar",Rattoval,Geographical reference,Unknown,Speculation,CREATED,NA,Rattoval Village,NA,Pakistan,POINT(75.67175 30.745563),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,559,281,35,36
"Pritam, Amrita",Pinjar,560,48,48,1,The servant arranged the baggage,Rattoval in Pinjar,NA,NA,NA,NA,NA,NA,NA,551,Unknown,Old Servant of Rahima,NA,46,Unknown,Single,Unknown,Speculation,NA,NA,NA,NA,NA,Present,"Unknown, Old Servant of Rahima in Pinjar",Rattoval,Geographical reference,Unknown,Speculation,CREATED,NA,Rattoval Village,NA,Pakistan,POINT(75.67175 30.745563),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,559,281,35,36
"Pritam, Amrita",Pinjar,560,48,48,1,The servant arranged the baggage,Rattoval in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,"Sahukars, Pooro in Pinjar",Rattoval,Geographical reference,Unknown,Speculation,CREATED,NA,Rattoval Village,NA,Pakistan,POINT(75.67175 30.745563),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,559,281,35,36
